split,seed,episode_id,task,object_family,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,true_fragile,language_fragile,vision_fragile,tactile_fragile,true_slippery,language_slippery,vision_slippery,tactile_slippery,true_heavy,language_heavy,vision_heavy,tactile_heavy,true_full,language_full,vision_full,tactile_full,true_soft,language_soft,vision_soft,tactile_soft,true_locked,language_locked,vision_locked,tactile_locked
visual_counterfactual,2,6,pick,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.11727,0.16382,0.28400,0,0.13554,0.17461,0.28801,0,0.26004,0.06647,0.19725,1,0.82755,0.78685,0.91068,0,0.56466,0.46983,0.14304,0,0.39668,0.49335,0.13467
visual_counterfactual,2,7,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.32470,0.33557,0.32934,1,0.69033,0.82924,0.74003,0,0.16546,0.30604,0.27849,0,0.18576,0.98000,0.02000,0,0.53556,0.28568,0.09582,0,0.47260,0.24250,0.23719
visual_counterfactual,2,8,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.10577,0.36737,0.02000,1,0.63313,0.97202,0.90406,0,0.47005,0.04544,0.02000,0,0.20886,0.35362,0.19313,1,0.74482,0.60324,0.74989,0,0.22519,0.03438,0.25540
visual_counterfactual,2,9,handoff,polished_cylinder,0.12000,0.42000,0.11000,0.08000,0,0.10129,0.66938,0.16195,1,0.98000,0.24296,0.91450,0,0.05649,0.68227,0.19566,0,0.30177,0.04126,0.23991,0,0.28528,0.02000,0.06259,0,0.35782,0.09316,0.02000
visual_counterfactual,2,10,slide,thin_shell,0.12000,0.42000,0.11000,0.08000,1,0.61068,0.47608,0.82923,0,0.09548,0.19509,0.18980,0,0.08539,0.76258,0.02000,0,0.16907,0.43335,0.10945,1,0.64405,0.52368,0.92891,0,0.36450,0.36491,0.09753
visual_counterfactual,2,11,insert,foam_insert,0.12000,0.42000,0.11000,0.08000,1,0.74662,0.95569,0.67547,0,0.31895,0.74922,0.02000,1,0.73638,0.67446,0.81828,0,0.34245,0.12089,0.16189,1,0.86097,0.84661,0.76335,0,0.48813,0.41433,0.08444
visual_counterfactual,2,12,pick,ceramic_tool,0.12000,0.42000,0.11000,0.08000,1,0.61121,0.24723,0.74206,0,0.20867,0.98000,0.25882,0,0.02000,0.52944,0.14159,0,0.27891,0.31071,0.16849,0,0.52999,0.04973,0.28600,0,0.25110,0.44357,0.17654
visual_counterfactual,2,13,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.11082,0.15757,0.07692,0,0.20111,0.24704,0.18016,0,0.29550,0.58578,0.18693,0,0.19303,0.02000,0.05593,0,0.38901,0.51638,0.13441,0,0.39227,0.36436,0.23346
visual_counterfactual,2,14,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.19068,0.45264,0.23404,0,0.40049,0.50297,0.02046,0,0.54004,0.40732,0.36044,0,0.47942,0.44778,0.13931,0,0.22807,0.52501,0.27172,0,0.20990,0.25216,0.28338
visual_counterfactual,2,15,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.37373,0.77750,0.11177,0,0.19629,0.23280,0.30182,0,0.10731,0.98000,0.20817,1,0.65925,0.69080,0.76688,0,0.19634,0.42151,0.24665,0,0.30708,0.02000,0.20414
visual_counterfactual,2,16,slide,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.27425,0.03153,0.02086,0,0.04742,0.26232,0.02000,1,0.89230,0.87850,0.80551,0,0.34434,0.36084,0.20157,0,0.32535,0.77499,0.11144,0,0.39393,0.25812,0.24683
visual_counterfactual,2,17,insert,foam_insert,0.12000,0.42000,0.11000,0.08000,0,0.10992,0.07566,0.28632,0,0.23524,0.35466,0.02000,1,0.64011,0.97318,0.94432,0,0.65420,0.02000,0.13576,1,0.72233,0.47230,0.94554,0,0.43466,0.43362,0.12315
visual_counterfactual,2,18,pick,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.23928,0.20059,0.30627,0,0.23520,0.09745,0.32096,0,0.13481,0.09080,0.25956,0,0.24160,0.06265,0.17420,0,0.20325,0.38401,0.11870,0,0.48463,0.32039,0.16907
visual_counterfactual,2,19,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.30525,0.50327,0.02000,0,0.31826,0.63094,0.02000,1,0.84962,0.91038,0.67477,0,0.21339,0.66265,0.03973,1,0.75722,0.73733,0.80619,1,0.57220,0.69021,0.98000
visual_counterfactual,2,20,open,latched_box,0.12000,0.42000,0.11000,0.08000,0,0.09314,0.16477,0.22758,0,0.34836,0.02000,0.14288,0,0.29206,0.18478,0.13917,0,0.19704,0.04701,0.23660,0,0.13002,0.61854,0.21287,1,0.87815,0.82883,0.76189
visual_counterfactual,2,21,handoff,ceramic_tool,0.12000,0.42000,0.11000,0.08000,1,0.72677,0.36076,0.72647,0,0.44955,0.42782,0.14494,0,0.18818,0.98000,0.05706,1,0.57311,0.79795,0.74849,0,0.54547,0.26397,0.08681,0,0.66023,0.18222,0.28038
visual_counterfactual,2,22,slide,polished_cylinder,0.12000,0.42000,0.11000,0.08000,0,0.37121,0.22054,0.07759,1,0.60201,0.47371,0.89124,1,0.98000,0.60436,0.98000,0,0.17284,0.17547,0.16833,0,0.16423,0.72000,0.02000,0,0.47922,0.24973,0.02000
visual_counterfactual,2,23,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.10669,0.30553,0.05584,1,0.91449,0.74047,0.85040,1,0.58621,0.59911,0.65720,0,0.33660,0.21659,0.24122,0,0.12668,0.41793,0.31122,1,0.73742,0.76061,0.98000
visual_counterfactual,2,24,pick,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.15675,0.18633,0.22609,0,0.02000,0.13902,0.02000,1,0.83494,0.07455,0.90283,0,0.31546,0.02000,0.11002,0,0.33757,0.13358,0.15552,0,0.53166,0.39956,0.22766
visual_counterfactual,2,25,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.56533,0.58235,0.72236,0,0.26435,0.32300,0.17849,0,0.20802,0.74121,0.04195,0,0.44700,0.66523,0.12650,0,0.47676,0.39500,0.26169,0,0.51649,0.02730,0.02000
visual_counterfactual,2,26,open,latched_box,0.12000,0.42000,0.11000,0.08000,1,0.83108,0.69614,0.79507,0,0.47387,0.05199,0.13219,1,0.38446,0.83261,0.97890,0,0.25524,0.20395,0.21242,0,0.07512,0.32760,0.02000,1,0.98000,0.02000,0.88645
visual_counterfactual,2,27,handoff,oily_block,0.12000,0.42000,0.11000,0.08000,0,0.21165,0.02000,0.02000,1,0.71978,0.37313,0.76017,0,0.23549,0.03475,0.30426,0,0.24844,0.46910,0.21814,0,0.47162,0.30629,0.28736,1,0.45601,0.73172,0.81918
visual_counterfactual,2,28,slide,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.37731,0.35460,0.24761,0,0.11361,0.29967,0.25348,0,0.02000,0.77554,0.12023,0,0.33530,0.24281,0.02000,0,0.30585,0.02000,0.02000,1,0.61033,0.64851,0.73672
visual_counterfactual,2,29,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.22379,0.57235,0.19366,0,0.14298,0.54848,0.22394,1,0.62592,0.80198,0.96448,0,0.33877,0.20124,0.15917,0,0.15522,0.71468,0.06032,0,0.39190,0.08589,0.03981
visual_counterfactual,2,30,pick,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.28434,0.45861,0.07244,0,0.21503,0.23042,0.32835,1,0.77989,0.10737,0.83486,0,0.39208,0.41536,0.22613,1,0.49803,0.72869,0.65652,0,0.42619,0.20815,0.12074
visual_counterfactual,2,31,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.67350,0.71799,0.86749,1,0.98000,0.16792,0.70836,0,0.18851,0.06122,0.20266,0,0.11142,0.63779,0.23184,1,0.52595,0.77493,0.82253,1,0.39207,0.62383,0.79563
visual_counterfactual,2,32,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.13608,0.23629,0.25259,0,0.42269,0.11666,0.40375,1,0.55932,0.98000,0.98000,0,0.41788,0.28471,0.35773,0,0.06191,0.86057,0.24202,0,0.07700,0.86404,0.12510
visual_counterfactual,2,33,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.24730,0.71362,0.23780,0,0.33921,0.52067,0.07539,0,0.24245,0.23764,0.28274,0,0.40598,0.46774,0.14326,1,0.70313,0.74527,0.86377,0,0.46109,0.40295,0.10583
visual_counterfactual,2,34,slide,glass_part,0.12000,0.42000,0.11000,0.08000,1,0.70806,0.82071,0.98000,0,0.04118,0.56053,0.19502,0,0.12032,0.92565,0.30686,0,0.29919,0.17978,0.10537,0,0.12823,0.39376,0.24793,0,0.58221,0.26301,0.27733
visual_counterfactual,2,35,insert,foam_insert,0.12000,0.42000,0.11000,0.08000,1,0.82952,0.74611,0.98000,0,0.21427,0.78408,0.27154,0,0.61398,0.02000,0.02000,0,0.25190,0.06085,0.12468,1,0.81932,0.36434,0.80794,0,0.36793,0.46815,0.10020
visual_counterfactual,2,36,pick,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.18916,0.16836,0.29793,0,0.02000,0.22811,0.11715,1,0.75406,0.14587,0.88151,1,0.80245,0.65976,0.85852,0,0.30065,0.23015,0.04308,1,0.63411,0.91170,0.84059
visual_counterfactual,2,37,pour,opaque_cup,0.12000,0.42000,0.11000,0.08000,0,0.32720,0.33989,0.27600,1,0.64941,0.92280,0.86775,0,0.20680,0.86983,0.21307,1,0.78691,0.03114,0.86314,1,0.29566,0.75300,0.84545,0,0.45632,0.39036,0.02000
visual_counterfactual,2,38,open,latched_box,0.12000,0.42000,0.11000,0.08000,1,0.85378,0.32018,0.78885,0,0.37316,0.39473,0.04738,0,0.17595,0.02590,0.19184,0,0.33552,0.02000,0.02223,0,0.03996,0.77966,0.24050,1,0.61426,0.62117,0.98000
visual_counterfactual,2,39,handoff,glass_part,0.12000,0.42000,0.11000,0.08000,1,0.66428,0.91496,0.89854,0,0.16284,0.10985,0.15101,0,0.16987,0.19278,0.22873,1,0.62808,0.60777,0.91963,0,0.38957,0.35454,0.06663,0,0.40740,0.15378,0.02000
visual_counterfactual,2,40,slide,polished_cylinder,0.12000,0.42000,0.11000,0.08000,0,0.22474,0.14718,0.19848,1,0.68093,0.16596,0.72656,0,0.19752,0.73241,0.09177,0,0.31628,0.29842,0.11524,0,0.07565,0.43059,0.18039,1,0.48636,0.85852,0.89980
visual_counterfactual,2,41,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,1,0.82483,0.30021,0.78078,1,0.80743,0.96763,0.73792,1,0.80523,0.88221,0.66614,0,0.44312,0.68514,0.08250,0,0.27332,0.80308,0.05279,0,0.37557,0.28208,0.04794
visual_counterfactual,2,42,pick,polished_cylinder,0.12000,0.42000,0.11000,0.08000,0,0.03869,0.22692,0.15513,1,0.76736,0.12455,0.84001,0,0.16941,0.13699,0.32336,0,0.28724,0.51250,0.22811,0,0.38916,0.30184,0.20125,0,0.15115,0.52842,0.29947
visual_counterfactual,2,43,pour,opaque_cup,0.12000,0.42000,0.11000,0.08000,0,0.34716,0.16477,0.13073,0,0.42094,0.19992,0.27188,1,0.97882,0.02000,0.55033,1,0.60319,0.87458,0.85968,1,0.83538,0.56425,0.78870,0,0.25195,0.21610,0.15808
visual_counterfactual,2,44,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.26422,0.83695,0.13921,0,0.22129,0.10772,0.09380,1,0.38766,0.76986,0.64134,1,0.43704,0.83818,0.97030,1,0.83501,0.37751,0.81838,0,0.09989,0.13851,0.04826
visual_counterfactual,2,45,handoff,ceramic_tool,0.12000,0.42000,0.11000,0.08000,1,0.96534,0.10628,0.68088,0,0.16886,0.45199,0.08755,1,0.65465,0.81780,0.83598,0,0.48437,0.18237,0.05865,0,0.54827,0.37485,0.20755,0,0.23457,0.32837,0.19315
visual_counterfactual,2,46,slide,ceramic_tool,0.12000,0.42000,0.11000,0.08000,1,0.63821,0.76031,0.86617,0,0.27480,0.98000,0.03683,0,0.27473,0.21029,0.31453,0,0.20639,0.46038,0.26185,0,0.05292,0.24656,0.08887,0,0.50459,0.39455,0.02000
visual_counterfactual,2,47,insert,foam_insert,0.12000,0.42000,0.11000,0.08000,0,0.41924,0.25433,0.12176,0,0.02000,0.52446,0.05756,0,0.34837,0.02000,0.15051,0,0.55999,0.29021,0.20326,1,0.98000,0.79939,0.96825,0,0.60242,0.11289,0.02000
visual_counterfactual,3,0,pick,thin_shell,0.12000,0.42000,0.11000,0.08000,1,0.77046,0.10028,0.87598,0,0.18050,0.23317,0.14953,0,0.02000,0.67349,0.17939,0,0.32625,0.27447,0.05429,1,0.54919,0.58335,0.82816,0,0.50469,0.34639,0.14229
visual_counterfactual,3,1,pour,opaque_cup,0.12000,0.42000,0.11000,0.08000,0,0.37275,0.43850,0.18484,0,0.22490,0.98000,0.36901,0,0.39322,0.98000,0.23490,1,0.87046,0.52554,0.89743,1,0.76787,0.86142,0.76006,0,0.40723,0.32284,0.11508
visual_counterfactual,3,2,open,latched_box,0.12000,0.42000,0.11000,0.08000,0,0.32534,0.74696,0.13185,1,0.45617,0.63861,0.82024,1,0.46946,0.49653,0.85007,1,0.48862,0.78163,0.85615,0,0.07959,0.58899,0.21173,1,0.76419,0.53814,0.88056
visual_counterfactual,3,3,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.03604,0.38490,0.02000,0,0.32342,0.74300,0.11398,0,0.24637,0.02000,0.02000,0,0.57781,0.24590,0.10932,1,0.58114,0.98000,0.76266,0,0.45871,0.26637,0.32018
visual_counterfactual,3,4,slide,ceramic_tool,0.12000,0.42000,0.11000,0.08000,1,0.58287,0.47695,0.97746,0,0.25813,0.94833,0.25469,1,0.77431,0.02000,0.70746,0,0.12971,0.33930,0.25882,1,0.78916,0.68977,0.98000,0,0.20642,0.07265,0.19227
visual_counterfactual,3,5,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.22366,0.68162,0.26035,0,0.29867,0.57718,0.02049,0,0.26758,0.15396,0.21393,0,0.48217,0.02000,0.34852,0,0.17091,0.79348,0.21962,0,0.58344,0.18239,0.14340
visual_counterfactual,3,6,pick,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.06687,0.40454,0.30842,0,0.38024,0.43294,0.02000,0,0.31861,0.19089,0.31953,0,0.56402,0.23747,0.02000,0,0.35114,0.29449,0.02000,0,0.27861,0.27582,0.08009
visual_counterfactual,3,7,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.33752,0.12021,0.17181,0,0.24568,0.31226,0.24225,0,0.18874,0.11826,0.05845,0,0.20571,0.87389,0.23221,1,0.51784,0.69392,0.90279,1,0.51822,0.96165,0.98000
visual_counterfactual,3,8,open,latched_box,0.12000,0.42000,0.11000,0.08000,0,0.05772,0.98000,0.15215,0,0.28059,0.15875,0.02000,1,0.65810,0.95211,0.82248,0,0.24092,0.46896,0.13382,1,0.87028,0.33912,0.92872,1,0.83771,0.26113,0.79992
visual_counterfactual,3,9,handoff,thin_shell,0.12000,0.42000,0.11000,0.08000,1,0.87118,0.28728,0.85141,0,0.25963,0.19152,0.17584,1,0.83226,0.98000,0.72474,0,0.44327,0.02000,0.17485,1,0.90854,0.68748,0.98000,0,0.24805,0.33378,0.12791
visual_counterfactual,3,10,slide,oily_block,0.12000,0.42000,0.11000,0.08000,0,0.40769,0.11302,0.08518,1,0.65032,0.98000,0.89099,1,0.98000,0.35930,0.70335,1,0.62039,0.92917,0.87205,1,0.83105,0.38715,0.78086,0,0.29822,0.48376,0.29154
visual_counterfactual,3,11,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.09555,0.40380,0.23709,0,0.21963,0.98000,0.16769,0,0.63373,0.28909,0.02000,0,0.14259,0.23715,0.03211,0,0.11943,0.20063,0.13873,0,0.27783,0.30207,0.03950
visual_counterfactual,3,12,pick,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.22532,0.18169,0.16632,0,0.41178,0.63184,0.25581,0,0.41421,0.98000,0.15699,0,0.24156,0.14024,0.20733,0,0.32410,0.02000,0.06689,0,0.26181,0.51216,0.04188
visual_counterfactual,3,13,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.44838,0.33398,0.04976,0,0.21745,0.61526,0.22449,0,0.10235,0.02000,0.23243,0,0.41137,0.55650,0.08527,0,0.21824,0.10212,0.23914,0,0.16102,0.13147,0.20993
visual_counterfactual,3,14,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.21170,0.41397,0.06392,1,0.39775,0.76141,0.94628,0,0.23865,0.17378,0.35551,0,0.42503,0.27290,0.07125,1,0.81734,0.30690,0.93516,0,0.22036,0.76950,0.16163
visual_counterfactual,3,15,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.19664,0.06240,0.58201,0,0.29765,0.28475,0.20764,0,0.29663,0.51264,0.14868,0,0.45577,0.19622,0.11509,1,0.42894,0.14646,0.90568,0,0.46478,0.58153,0.34726
visual_counterfactual,3,16,slide,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.24117,0.30934,0.09778,0,0.12157,0.49034,0.11916,1,0.74266,0.02000,0.81851,0,0.13250,0.07667,0.37054,0,0.36812,0.27589,0.08814,0,0.29732,0.48517,0.08411
visual_counterfactual,3,17,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.30400,0.07833,0.02000,1,0.64570,0.63839,0.74115,0,0.13973,0.31749,0.07079,0,0.43272,0.14872,0.07596,0,0.07787,0.52108,0.09329,0,0.27898,0.24916,0.18576
visual_counterfactual,3,18,pick,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.27350,0.35161,0.12851,0,0.34115,0.46587,0.33184,0,0.08864,0.90218,0.07402,1,0.53596,0.60597,0.68593,0,0.29198,0.38488,0.16611,0,0.41566,0.62507,0.05162
visual_counterfactual,3,19,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.52121,0.62619,0.95481,0,0.14792,0.42428,0.02000,0,0.28350,0.21592,0.02000,0,0.26006,0.53188,0.12606,1,0.73769,0.98000,0.95421,0,0.40286,0.57631,0.06559
visual_counterfactual,3,20,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,1,0.76986,0.69784,0.82542,1,0.61411,0.74289,0.92353,0,0.42418,0.17174,0.20377,0,0.42150,0.21794,0.15450,0,0.03332,0.18683,0.12771,0,0.45846,0.91542,0.11875
visual_counterfactual,3,21,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.30087,0.26066,0.45329,0,0.28631,0.22006,0.30681,0,0.23111,0.78023,0.02000,0,0.45039,0.02000,0.12825,1,0.63688,0.71737,0.88718,0,0.24937,0.16870,0.31683
visual_counterfactual,3,22,slide,glass_part,0.12000,0.42000,0.11000,0.08000,1,0.85471,0.69992,0.94606,0,0.13043,0.60090,0.21494,0,0.27024,0.27674,0.09129,0,0.36623,0.29214,0.04956,0,0.34752,0.83012,0.19936,0,0.41387,0.30793,0.10583
visual_counterfactual,3,23,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.02000,0.39694,0.15512,0,0.26182,0.81599,0.12834,0,0.43387,0.02000,0.15689,1,0.42984,0.90168,0.85268,0,0.29232,0.35649,0.12290,0,0.30417,0.43377,0.34224
visual_counterfactual,3,24,pick,polished_cylinder,0.12000,0.42000,0.11000,0.08000,0,0.22794,0.34130,0.02000,1,0.67502,0.87348,0.95566,1,0.49924,0.54546,0.73374,0,0.37047,0.15975,0.02000,0,0.35754,0.30458,0.12054,0,0.29794,0.21357,0.27632
visual_counterfactual,3,25,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.74104,0.96219,0.86845,0,0.13945,0.46695,0.15216,1,0.63826,0.98000,0.98000,0,0.23998,0.02000,0.02000,1,0.66024,0.72852,0.73882,1,0.71989,0.80561,0.82303
visual_counterfactual,3,26,open,latched_box,0.12000,0.42000,0.11000,0.08000,1,0.74270,0.37432,0.98000,1,0.72699,0.98000,0.77425,1,0.53640,0.95190,0.98000,1,0.52309,0.72873,0.86302,1,0.76056,0.46157,0.82831,1,0.83112,0.36142,0.68087
visual_counterfactual,3,27,handoff,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.03111,0.02000,0.15245,0,0.19133,0.67833,0.09733,1,0.88694,0.96247,0.91675,0,0.33640,0.32807,0.11054,0,0.50021,0.23278,0.17370,0,0.40024,0.36950,0.22030
visual_counterfactual,3,28,slide,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.33782,0.47452,0.38525,0,0.07753,0.33343,0.02000,1,0.72306,0.64185,0.72409,0,0.26800,0.10931,0.17943,0,0.08979,0.77864,0.44849,0,0.38152,0.40661,0.26551
visual_counterfactual,3,29,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.36905,0.74225,0.02000,0,0.14638,0.30531,0.28235,0,0.49743,0.39408,0.04772,0,0.34696,0.56151,0.17596,0,0.21093,0.72019,0.23765,0,0.12532,0.14448,0.35184
visual_counterfactual,3,30,pick,oily_block,0.12000,0.42000,0.11000,0.08000,0,0.16475,0.71039,0.22001,1,0.85616,0.32011,0.70499,0,0.09421,0.63447,0.15862,1,0.79544,0.98000,0.86171,1,0.61675,0.73303,0.96671,0,0.45969,0.13254,0.20941
visual_counterfactual,3,31,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.62268,0.98000,0.80625,0,0.15654,0.49119,0.15289,1,0.83302,0.80056,0.93899,0,0.30010,0.56463,0.12666,1,0.47349,0.76017,0.94445,1,0.62456,0.94414,0.82446
visual_counterfactual,3,32,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.30966,0.23083,0.15467,0,0.24117,0.22521,0.14458,1,0.57424,0.83776,0.98000,0,0.26728,0.30797,0.08970,0,0.20141,0.26118,0.29054,0,0.27331,0.02056,0.02000
visual_counterfactual,3,33,handoff,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.03177,0.98000,0.18142,0,0.15468,0.16478,0.06307,0,0.23540,0.67553,0.06005,0,0.26413,0.22458,0.07624,1,0.51417,0.83779,0.98000,1,0.67776,0.71758,0.88805
visual_counterfactual,3,34,slide,thin_shell,0.12000,0.42000,0.11000,0.08000,1,0.71313,0.89946,0.95215,0,0.16465,0.23429,0.12466,0,0.21914,0.69227,0.12894,0,0.52587,0.09892,0.13107,0,0.22521,0.08439,0.07759,1,0.50689,0.60123,0.75155
visual_counterfactual,3,35,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,1,0.72845,0.68622,0.72144,0,0.08409,0.74395,0.05118,0,0.35747,0.10668,0.14700,0,0.19763,0.09732,0.13112,0,0.16242,0.44180,0.12401,0,0.37096,0.17509,0.18743
visual_counterfactual,3,36,pick,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.16629,0.97630,0.14224,0,0.11266,0.78914,0.23382,1,0.82431,0.33622,0.92905,0,0.23133,0.40658,0.22921,1,0.62889,0.84275,0.98000,0,0.25740,0.26298,0.37713
visual_counterfactual,3,37,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.23868,0.78073,0.06927,0,0.19132,0.24584,0.09449,0,0.14272,0.02000,0.29746,0,0.14113,0.13880,0.31550,1,0.52568,0.98000,0.90514,0,0.47372,0.12419,0.08048
visual_counterfactual,3,38,open,latched_box,0.12000,0.42000,0.11000,0.08000,0,0.11230,0.34063,0.22719,1,0.50401,0.67835,0.82457,1,0.64883,0.91289,0.86315,0,0.36891,0.20542,0.05221,0,0.09851,0.14801,0.14878,1,0.82405,0.32918,0.90947
visual_counterfactual,3,39,handoff,oily_block,0.12000,0.42000,0.11000,0.08000,0,0.27392,0.80791,0.02979,1,0.75304,0.98000,0.74162,0,0.09900,0.28384,0.21157,0,0.67616,0.16869,0.08604,1,0.54316,0.68983,0.83118,0,0.49421,0.38784,0.12595
visual_counterfactual,3,40,slide,thin_shell,0.12000,0.42000,0.11000,0.08000,1,0.95022,0.55168,0.97751,0,0.25110,0.67572,0.16753,0,0.30369,0.24805,0.07999,0,0.47882,0.57389,0.20052,1,0.73347,0.62105,0.67262,0,0.34118,0.11419,0.21399
visual_counterfactual,3,41,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.28530,0.31349,0.19536,1,0.74436,0.20736,0.88762,1,0.56908,0.53519,0.76700,0,0.22264,0.35515,0.02000,0,0.28880,0.25690,0.31235,0,0.34537,0.34224,0.15924
visual_counterfactual,3,42,pick,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.41384,0.18405,0.07706,0,0.16733,0.44148,0.18058,1,0.70639,0.63651,0.88462,0,0.20316,0.12049,0.02000,1,0.49951,0.73349,0.76133,0,0.60922,0.18029,0.14909
visual_counterfactual,3,43,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,0,0.40008,0.19929,0.02000,0,0.11135,0.30615,0.02821,0,0.16033,0.05425,0.02000,0,0.24226,0.12572,0.12974,0,0.44820,0.02490,0.14431,0,0.33889,0.19282,0.02000
visual_counterfactual,3,44,open,loose_lid_box,0.12000,0.42000,0.11000,0.08000,0,0.02000,0.98000,0.16674,0,0.38712,0.15503,0.21960,1,0.80751,0.67612,0.90156,0,0.40492,0.45995,0.17855,0,0.02000,0.40464,0.15866,0,0.41005,0.29275,0.02000
visual_counterfactual,3,45,handoff,glass_part,0.12000,0.42000,0.11000,0.08000,1,0.48914,0.03794,0.93791,1,0.83859,0.70332,0.68923,0,0.32797,0.75404,0.03905,0,0.41358,0.33151,0.16243,0,0.45044,0.30275,0.14240,0,0.28506,0.02000,0.02000
visual_counterfactual,3,46,slide,generic_part,0.12000,0.42000,0.11000,0.08000,0,0.28437,0.70313,0.15618,0,0.37573,0.50017,0.04544,0,0.31975,0.87205,0.08085,0,0.54643,0.20365,0.20860,0,0.02000,0.68454,0.22266,1,0.69917,0.60629,0.77554
visual_counterfactual,3,47,insert,rigid_insert,0.12000,0.42000,0.11000,0.08000,0,0.12379,0.68808,0.33949,0,0.08571,0.61233,0.07841,0,0.46512,0.07424,0.20384,0,0.08163,0.40619,0.02000,0,0.18679,0.48557,0.02000,0,0.37532,0.02525,0.29844
visual_counterfactual,4,0,pick,glass_part,0.12000,0.42000,0.11000,0.08000,1,0.70957,0.36597,0.87119,1,0.93198,0.38549,0.83933,0,0.28167,0.02000,0.23721,0,0.39465,0.10782,0.02000,1,0.69259,0.79106,0.98000,0,0.46075,0.50465,0.13497
visual_counterfactual,4,1,pour,empty_cup,0.12000,0.42000,0.11000,0.08000,1,0.67759,0.79979,0.75906,1,0.78463,0.33224,0.76829,0,0.22994,0.93278,0.02000,0,0.31152,0.02000,0.24124,1,0.81405,0.61597,0.85318,0,0.35212,0.14126,0.02000
visual_counterfactual,4,2,open,latched_box,0.12000,0.42000,0.11000,0.08000,0,0.23699,0.30092,0.15746,0,0.13705,0.22315,0.08776,1,0.49801,0.75480,0.84456,0,0.28867,0.24637,0.16929,0,0.24361,0.46091,0.04305,1,0.95559,0.51614,0.69768
visual_counterfactual,4,3,handoff,dense_block,0.12000,0.42000,0.11000,0.08000,0,0.32416,0.65374,0.02000,0,0.17387,0.58051,0.18297,1,0.70154,0.20369,0.87991,0,0.29033,0.63681,0.11176,0,0.36321,0.53037,0.12101,0,0.33683,0.17928,0.04569
visual_counterfactual,4,4,slide,oily_block,0.12000,0.42000,0.11000,0.08000,0,0.23594,0.42032,0.21543,1,0.70726,0.06221,0.98000,0,0.28617,0.41967,0.10985,0,0.42633,0.53407,0.05210,0,0.32893,0.67144,0.02663,0,0.20171,0.03985,0.30917
